game_id,name,game_slug,price,release_date,platform,description,developer,publisher,genres,Average hours played
745,Buddy Simulator 1984,buddy-simulator-1984,9.99,2021-09-23T16:00:00.000Z,Windows,"Buddy Simulator 1984 simulates the experience of hanging out with a best buddy! Your buddy learns from you, constantly adapting to your interests and personality. But most importantly, your buddy can play games with you!",,,,36183.23
746,Teacup,teacup,9.99,2021-09-23T16:00:00.000Z,Windows,Teacup is a short and wholesome narrative adventure game with a focus on exploration and non-linear progression. Help a small and shy frog on her journey to find the ingredients she needs for her tea party!,,,,26991.17
747,Out of the Park Baseball 22,out-of-the-park-baseball-22,19.99,2021-09-23T16:00:00.000Z,,"Out of the Park Baseball 22 is the result of over two decades of dedication to building the best strategic sports game in the world. Licensed by MLB, MLBPA, and KBO, Out of the Park Baseball 22 is a baseball fan’s dream come true!",,,,34019.59
748,Universe Sandbox,universe-sandbox,29.99,2021-09-23T17:00:00.000Z,"Windows,Mac","Create and destroy on an unimaginable scale... with a space simulator that merges real-time gravity, climate, collision, and material interactions to reveal the beauty of our universe and the fragility of our planet.",,,,13821.53
749,Air Missions: HIND,air-missions-hind,19.99,2021-09-27T17:00:00.000Z,Windows,"Part simulator and part arcade-style action game, Air Missions: HIND brings authentic real-life military helicopters into fictitious conflicts where fun is the only consequence. Climb into the legendary Mi-24 HIND, a 10-ton armored gunship, and rule the skies!","3DIVISION, Games Farm s.r.o.","Nicalis, Inc.","ACTION,SIMULATION,CASUAL",20034.81
750,2064: Read Only Memories,2064-read-only-memories,19.99,2021-09-28T04:00:00.000Z,"Windows,Mac","Dive into a cyberpunk thriller and explore the social challenges of tomorrow through classic adventure gaming. Team up with Turing, the world’s first sapient machine, to unmask a conspiracy that will shake the foundations of Neo-San Francisco. ","MidBoss, LLC","MidBoss, LLC","ADVENTURE,STORYBOOK,INVESTIGATION",25680.53
751,In Sound Mind,in-sound-mind,34.99,2021-09-28T13:00:00.000Z,,"In Sound Mind is an imaginative first-person psychological horror with frenetic puzzles, unique boss fights, and original music by The Living Tombstone. Explore and fight through a series of unsettling memories as you journey within the inner workings of the one place you can’t seem to escape—your own mind.",,,,11498.98
752,Planescape: Torment: Enhanced Edition,planescape-torment-enhanced-edition,19.99,2021-09-28T15:00:00.000Z,"Windows, Mac","Planescape: Torment: Enhanced Edition brings the strange and thrilling classic back to life! Uncover secrets of past lives in this story-rich, tactical RPG set in a dark fantasy world at the heart of the Dungeons & Dragons multiverse.",Beamdog,Beamdog,,25994.47
753,Icewind Dale: Enhanced Edition,icewind-dale-enhanced-edition,19.99,2021-09-28T15:00:00.000Z,,Icewind Dale: Enhanced Edition revives the classic RPG with fresh updates for modern players. Build a party of Dungeons & Dragons heroes and explore the frozen tundra in this retro fantasy adventure.,,,,25009.98
754,Baldur's Gate: Enhanced Edition,baldurs-gate-enhanced-edition,19.99,2021-09-28T15:00:00.000Z,,"Baldur’s Gate: Enhanced Edition is the classic 90s RPG— enhanced for modern adventurers. Customize your hero, gather your party, and venture forth in this open-world epic where every choice matters.",,,,72431.22
755,Baldur's Gate II: Enhanced Edition,baldurs-gate-2-enhanced-edition,19.99,2021-09-28T15:00:00.000Z,,Rediscover the beloved RPG classic— now enhanced for modern adventurers! Gather your party of heroes and continue the legendary adventure in this story-rich fantasy epic where every choice matters.,,,,19078.47
756,NEO: The World Ends with You,neo-the-world-ends-with-you,59.99,2021-09-28T15:00:00.000Z,Windows,"""Only the possibility of you can change our fate"" A long-awaited new story in The World Ends with You series has finally arrived! Rindo's life is on the line as he is forced to play the ""Reapers' Game.""","h.a.n.d., Inc.",Square Enix,"ACTION,RPG,SINGLE_PLAYER",40416.51
757,UnMetal,unmetal,19.99,2021-09-28T17:00:00.000Z,Windows,"UnMetal's a 2D stealth action-adventure that pays homage to the classics with a healthy dose of humor and satire. You play as Jesse Fox, who is definitely NOT an elite commando, under arrest for a crime he didn't commit, and must escape a covert military base.",UnEpic Fran,Versus Evil,"ACTION,ADVENTURE,STEALTH",23320.26
758,Centipede: Recharged,centipede-recharged,9.99,2021-09-29T04:00:00.000Z,,"Blast bugs and chase high scores in this glorious revival of an old-school classic, all while jamming to a heart-pounding original score by Megan McDuffee. Play solo or tag in a friend for local co-op across 30 unique challenges or the endless arcade mode.",,,,20853.90
759,Rogue Lords,rogue-lords,24.99,2021-09-30T08:00:00.000Z,Windows,"A dark fantasy roguelike where you play as the Devil! Lead famous evil geniuses through events and turn-based fights to spread terror and corruption, and use your evil powers to change the game's rules to your advantage.",Leikir Studio,Nacon,"INDIE,ROGUE_LIKE,ROGUE_LITE",22648.66
760,Second Extinction™,second-extinction,24.99,2021-09-30T12:00:00.000Z,,"Big map. Big dinosaurs. Big guns.
Face an ever changing threat level with your friends.
Second Extinction is an online co-op FPS with a bite.",,,,28466.08
761,Bonfire Peaks,bonfire-peaks,19.99,2021-09-30T13:00:00.000Z,,"Set your belongings on fire on a beautiful voxel art puzzle island.

Move onwards, move upwards, and leave nothing behind.
Bonfire Peaks is a puzzle game about closure.",,,,52401.09
762,Europa Universalis IV,europa-universalis-iv,39.99,2021-09-30T15:00:00.000Z,"Windows,Mac","Lead any nation from Renaissance to Revolution in a complex simulation of the early modern world. Master the art of war, diplomacy and trade to shape and change your nation’s history!",Paradox Development Studio / Paradox Tinto,Paradox Interactive,"STRATEGY,SIMULATION",39149.70
763,Astria Ascending,astria-ascending,34.99,2021-09-30T15:00:00.000Z,Windows,"Explore a vast world on the brink of chaos in a mature, emotional JRPG. Experience an epic story with rewarding turn-based combat and expansive customization rendered in glorious 4K hand drawn visuals.",Artisan Studios,Dear Villagers,"RPG,TURN_BASED,SINGLE_PLAYER",56770.92
764,HOT WHEELS UNLEASHED™,hot-wheels-unleashed,49.99,2021-09-30T16:00:00.000Z,Windows,"Collect the best vehicles in the Hot Wheels™ universe, build spectacular tracks and dive into breathtaking races.
The most iconic and sought after Hot Wheels™ vehicles are waiting for you. Get ready to make them race at full speed!",Milestone S.r.l.,Milestone S.r.l.,"RACING,ARCADE,MULTIPLAYER",11048.62
765,The Last Friend,the-last-friend,14.99,2021-09-30T16:00:00.000Z,Windows,Doggone tired of the typical brawler or tower defense that is all bark and no bite? Then join Alpha and T. Juan on a dynamic adventure that has you battling hordes of baddies and bosses on their mission to save all the Doggos!,"The Stonebot Studio, Ludus Games",Skystone Games Inc.,"ARCADE,STRATEGY,FIGHTING",16558.70
766,INDUSTRIA,industria,19.99,2021-09-30T16:00:00.000Z,Windows,"INDUSTRIA is a first-person shooter that takes you from East Berlin into a parallel reality, shortly before the end of the Cold War. On the search for a missing work colleague, you decypher a dark past in a mysterious parallel dimension.",,,,36949.62
767,The Eternal Cylinder,the-eternal-cylinder,29.99,2021-09-30T17:00:00.000Z,Windows,"Control a herd of strange creatures called Trebhums and explore an unforgettable alien world filled with exotic lifeforms and surreal environments. Discover dozens of mutations and evolve to reach new areas, overcome puzzles and survive a dangerous world. ",ACE Team,Good Shepherd Entertainment,"SURVIVAL,ADVENTURE,EXPLORATION",32082.34
768,Animation Throwdown: The Quest for Cards,animation-throwdown-the-quest-for-cards,0.00,2021-10-04T17:00:00.000Z,"Windows,Mac","Family Guy, Bob's Burgers, Futurama, American Dad, and King of the Hill join forces in Animation Throwdown, your favorite new collectible card game.",,,,30426.68
769,Alan Wake Remastered,alan-wake-remastered,29.99,2021-10-05T04:00:00.000Z,Windows,"In this award-winning cinematic action-thriller, troubled author Alan Wake embarks on a desperate search for his missing wife, Alice. Alan Wake Remastered offers the complete experience, with the main game and its two story expansions - The Signal and The Writer - with stunning new 4K visuals.",,,,20330.33
770,Override 2: Super Mech League,override-2-super-mech-league,29.99,2021-10-05T13:00:00.000Z,Windows,"Fight in Mech Leagues and soar to new heights, aiming to be the best pilot. Pick your playstyle across match types including 1v1, 2v2, free-for-all, Xenoswarm, King of the Hill and more, unlocking a slew of cosmetics and attachments for your mech of choice.",Modus Studios Brazil,Modus Games,"MULTIPLAYER,FIGHTING,COMPETITIVE",52595.15
771,JETT: The Far Shore,jett-the-far-shore,29.99,2021-10-05T13:00:00.000Z,Windows,JETT: The Far Shore invites you on an interstellar expedition to carve out a future for a people haunted by oblivion in this cinematic action adventure.,Superbrothers + Pine Scented,Superbrothers + Pine Scented,"OPEN_WORLD,EXPLORATION,ADVENTURE",53330.30
772,Inertial Drift,inertial-drift,19.99,2021-10-05T15:00:00.000Z,Windows,"Forget everything you know about drifting. 
Inertial Drift tears up the racing rule book with innovative twin-stick controls, completely re-imagined driving mechanics and a roster of fiercely individual cars.",,,"RACING,ARCADE,INDIE",36363.25
773,Blade Strangers,blade-strangers,19.99,2021-10-06T17:00:00.000Z,Windows,Blade Strangers,"Studio Saizensen Co., Ltd","Nicalis, Inc.","FIGHTING,ACTION,ARCADE",43002.20
774,Far Cry 6 Standard Edition,far-cry-6,59.99,2021-10-07T04:00:00.000Z,Windows,Dive into the gritty world of a modern-day guerilla revolution to liberate a nation from a dictator and his son.,Ubisoft Toronto,Ubisoft,"OPEN_WORLD,FPS",32718.34
775,PC Building Simulator,pc-building-simulator,19.99,2021-10-07T15:00:00.000Z,,"Build and grow your very own computer repair enterprise as you learn to diagnose, fix and build PCs. With real-world licensed components and comprehensive hardware and software simulation, you can plan and bring your ultimate PC to life.",,,,8472.36
776,Void Tyrant,void-tyrant,9.99,2021-10-11T17:00:00.000Z,Windows,"Collect an intergalactic bounty of eccentric allies and deadly weapons, explore vibrant planets, and engage in risky turn-based battles to restore the Eyes of Chronos and save the galaxy in this strategic roguelike deckbuilder! ",,,"CARD_GAME,ROGUE_LIKE,RPG",32725.51
777,Back 4 Blood: Standard Edition,back-4-blood,59.99,2021-10-12T15:00:00.000Z,Windows,"Back 4 Blood is a thrilling cooperative first-person shooter with an intense 4 player co-op narrative campaign, competitive multiplayer as human or Ridden, and frenetic gameplay that keeps you in the action.",Turtle Rock Studios,Warner Bros. Games,"CO_OP,MULTIPLAYER,FPS",11095.08
778,Expeditions: Viking,expeditions-viking,29.99,2021-10-12T20:30:00.000Z,Windows,"Circa 790 AD. A small band of Norse warriors lands on the shores of England. History may have forgotten their names, but their actions live on. As the chieftain of your clan, let ambition guide your choices in the party-based RPG Expeditions: Viking.",,,"RPG,STRATEGY,INDIE",23222.37
779,Expeditions: Conquistador,expeditions-conquistador,19.99,2021-10-12T20:30:00.000Z,"Windows,Mac OS","Conquer the New world: In the 16th Century, Spanish explorers and soldiers reached the shores of America. The search for gold, fame, and adventure drove these travelers into a treacherous wilderness where they faced hunger, disease, and dangerous predators.",,,"INDIE,RPG,STRATEGY",17079.39
780,Critadel,critadel,19.99,2021-10-13T18:00:00.000Z,,"Critadel is a futuristic platform/shooter/roguelike with three playable characters, hundreds of branching paths and over 100,000 unique weapon configurations!",,,,26148.61
781,The Jackbox Party Pack 8,jackbox-party-pack-8,29.99,2021-10-14T05:00:00.000Z,"Windows,Mac","Plan a game night with the looping lunacy of Drawful Animate, scrambled sentences in Job Job, surveys and teamwork in The Poll Mine, doodling and deduction in Weapons Drawn and chance and trivia in The Wheel of Enormous Proportions.","Jackbox Games, Inc.","Jackbox Games, Inc.","PARTY,CO_OP,MULTIPLAYER",26791.15
782,The Riftbreaker,the-riftbreaker,29.99,2021-10-14T08:00:00.000Z,Windows,"Base-building, survival game with Action-RPG elements. You are an elite scientist/commando inside an advanced Mecha-Suit capable of dimensional rift travel. Hack & slash countless enemies. Build up your base, collect samples and research new inventions.",EXOR Studios,EXOR Studios,"STRATEGY,BASE_BUILDING,RPG",33000.71
783,Stubbs the Zombie in Rebel Without a Pulse,stubbs-the-zombie-in-rebel-without-a-pulse,19.99,2021-10-14T15:00:00.000Z,Windows,"Be the Zombie. Kick A** and Take Brains. It’s 1959 and the city of Punchbowl, PA, is a beacon of progress and ideal living. Show the living that law and order are no match for a dead man on a mission!",Aspyr,Aspyr,"SINGLE_PLAYER,CO_OP,ACTION",19178.42
